movie_title,domestic_total_gross,release_date,runtime_(mins),rating,genre,distributor,director,producer,production_budget,widest_release_theaters,actors,writers,cinematographers,composers
3000 Miles to Graceland,15749959,2001-02-23 00:00:00,125,R,Action Comedy,Warner Bros.,,"Don Carmody, ,(executive producer)",$62 million,"2,545","Kurt Russell,Kevin Costner,Courteney Cox,Christian Slater,Kevin Pollak,David Arquette,Jon Lovitz,Thomas Haden Church*",,,
300: Rise of An Empire,106580051,2014-03-07 00:00:00,102,R,Period Action,Warner Bros.,Noam Murro,"Gianni Nunnari,Mark Canton,Zack Snyder,Deborah Snyder,Bernie Goldmann,Thomas Tull, ,(executive),Frank Miller, ,(executive),Stephen Jones, ,(executive),Jon Jashni, ,(executive)",$110 million,"3,490","Sullivan Stapleton,Eva Green,Lena Headey,Rodrigo Santoro,Jack O'Connell,David Wenham","Kurt Johnstad,Zack Snyder",,
31,,2016-04-16 00:00:00,102,R,Horror,Alchemy,Rob Zombie,,N/A,,Malcolm McDowell,Rob Zombie,,
The 33,12227722,2015-11-13 00:00:00,120,PG-13,Drama,Warner Bros.,,,N/A,"2,452","Antonio Banderas,Rodrigo Santoro,Juliette Binoche,Gabriel Byrne",,,
35 and Ticking,113794,2011-05-20 00:00:00,90,R,Romantic Comedy,Image Entertainment,,,N/A,6,"Meagan Good,Kevin Hart",,,
35 Shots of Rum,177511,2009-09-16 00:00:00,100,Unrated,Foreign,Cinema Guild,,,N/A,5,,,,
35 Up,922872,1992-01-15 00:00:00,123,Unrated,Documentary,Samuel Goldwyn,,,N/A,21,,,,
36 Hours,,1965-01-28 00:00:00,115,Unrated,Thriller,MGM,George Seaton,William Perlberg,N/A,,"James Garner,Eva Marie Saint,Rod Taylor,Werner Peters,John Banner,Russell Thorson,Alan Napier",George Seaton,Philip H. Lathrop,Dimitri Tiomkin
36 Saints,11640,2013-09-06 00:00:00,,R,Thriller,Active Fox Productions,,,N/A,9,,,,
360,100343,2012-08-03 00:00:00,111,R,Drama,Magnolia,Fernando Meirelles,,N/A,12,"Jude Law,Rachel Weisz,Anthony Hopkins,Ben Foster",Peter Morgan,,
39 Pounds of Love,28195,2005-11-23 00:00:00,70,Unrated,Documentary,Balcony Releasing,,,N/A,8,,,,
The 39 Steps,,1935-08-01 00:00:00,86,Unrated,Thriller,Gaumont British Picture Corporation,Alfred Hitchcock,,N/A,,"Robert Donat,Madeleine Carroll,Lucie Mannheim,Godfrey Tearle,Peggy Ashcroft,John Laurie","Charles Bennett ,(adaptation),Ian Hay ,(dialogue)",Bernard Knowles,
3:10 to Yuma (1957),,1957-08-07 00:00:00,92,Unrated,Western,Columbia,Delmer Daves,David Heilweil,N/A,,"Glenn Ford,Van Heflin,Felicia Farr,Leora Dana,Henry Jones,Richard Jaeckel,Robert Emhardt","Halsted Welles,Elmore Leonard ,(story)","Charles Lawton ,(director of photography)",George Duning
3:10 to Yuma (2007),53606916,2007-09-07 00:00:00,117,R,Western,Lionsgate,James Mangold,"Ryan Kavanaugh, ,(executive),Cathy Konrad",$55 million,"3,006","Russell Crowe,Christian Bale,Ben Foster,Peter Fonda,Vinessa Shaw,Alan Tudyk,Logan Lerman,Gretchen Mol,Luke Wilson*",,,Marco Beltrami
The 3rd Animation Celebration,1289551,1990-12-21 00:00:00,,Unrated,Animation,EXP Ent.,,,N/A,,,,,
4,20523,2006-04-07 00:00:00,126,Unrated,Foreign,Leisure Time,,,N/A,1,,,,
4 Little Girls,130146,1997-07-09 00:00:00,102,Unrated,Documentary,Green Valley,,,N/A,4,,,,
"4 Months, 3 Weeks, 2 Days",1198208,2008-01-25 00:00:00,113,Unrated,Foreign,IFC,,,N/A,47,,,,
40 Days and 40 Nights,37950822,2002-03-01 00:00:00,94,R,Romantic Comedy,Miramax,Michael Lehman,"Tim Bevan,Eric Fellner,Michael London",N/A,"2,399","Josh Hartnett,Maggie Gyllenhaal",,Elliot Davis,Rolfe Kent
The 40-Year-Old Virgin,109449237,2005-08-19 00:00:00,116,R,Comedy,Universal,Judd Apatow,"Judd Apatow,Shauna Robertson,Seth Rogen, ,(co-producer),Clayton Townsend",$26 million,"3,006","Steve Carell,Catherine Keener,Paul Rudd,Seth Rogen,Elizabeth Banks,Leslie Mann,Jane Lynch,Kat Dennings,Jonah Hill*,Mindy Kaling*,Kevin Hart*",Judd Apatow,,Lyle Workman
The 400 Blows,,1959-11-16 00:00:00,99,Unrated,Foreign,Zenith International Films,Francois Truffaut,,N/A,,"Jean-Pierre Leaud,Claire Maurier,Albert Remy,Guy Decomble,Patrick Auffay,George Flamant","Francois Truffaut,Marcel Moussy",Henri Decae,Jean Constantin
42,95020213,2013-04-12 00:00:00,128,PG-13,Sports Drama,Warner Bros.,Brian Helgeland,"Jason Clark, ,(executive),Jon Jashni, ,(executive),Thomas Tull",$40 million,"3,405","Chadwick Boseman,Harrison Ford,Alan Tudyk,Christopher Meloni,Lucas Black,John C. McGinley",Brian Helgeland,,Mark Isham
42 Up,300880,1999-11-17 00:00:00,139,Unrated,Documentary,First Run,,,N/A,5,,,,
42nd Street,,1933-03-09 00:00:00,89,Unrated,Musical,Warner Bros.,Lloyd Bacon,,N/A,,"Warner Baxter,Bebe Daniels,George Brent,Una Merkel,Ruby Keeler,Guy Kibbee,Ned Sparks,Dick Powell","Rian James,James Seymour",Sol Polito,
44 Inch Chest,39033,2010-01-15 00:00:00,95,R,Drama,Image Entertainment,Malcolm Venville,"Steve Golin,Paul Green ,(executive)",N/A,5,"Ray Winstone,John Hurt,Ian McShane,Tom Wilkinson,Joanne Whalley",,,
45 Years,,2015-12-23 00:00:00,95,R,Drama,IFC,Andrew Haigh,,N/A,251,"Tom Courtenay,Charlotte Rampling",,,
45365,853,2010-02-26 00:00:00,90,Unrated,Documentary,Seven Arts Distribution,,,N/A,1,,,,
47 Ronin,38362475,2013-12-25 00:00:00,127,PG-13,Action Drama,Universal,Carl Rinsch,"Pamela Abdy,Erwin Stoff, ,(executive),Scott Stuber, ,(executive)",$175 million,"2,690",Keanu Reeves,"Hossein Amini,Chris Morgan",,Ilan Eshkeri
48 HRS.,78868508,1982-12-10 00:00:00,96,R,Action Comedy,Paramount,Walter Hill,"Lawrence Gordon,Joel Silver",N/A,"1,050",Eddie Murphy,,,James Horner
49 Up,241772,2006-10-06 00:00:00,135,Unrated,Documentary,First Run,,,N/A,21,,,,
49th Parallel,,1942-03-05 00:00:00,123,Unrated,War Drama,Columbia,Michael Powell,Michael Powell,N/A,,"Leslie Howard,Raymond Massey,Laurence Olivier,Anton Walbrook,Glynis Johns,Eric Portman",Emeric Pressburger,Freddie Young,Ralph Vaughan Williams
4:44: Last Day on Earth,17801,2012-03-23 00:00:00,81,R,Fantasy Drama,IFC,Abel Ferrara,,N/A,3,"Willem Dafoe,Natasha Lyonne,Paz de la Huerta",,,
The 4th Animation Celebration,181273,1992-04-01 00:00:00,88,Unrated,Animation,EXP Ent.,,,N/A,4,,,,
The 4th Tenor,,2002-11-22 00:00:00,97,PG-13,Unknown,Wine Women & Song,,,N/A,2,,,,Christopher Lennertz
5 Broken Cameras,,2012-05-30 00:00:00,90,Unrated,Foreign,Kino Lorber,,,N/A,9,,,,
5 Days of War,17479,2011-08-19 00:00:00,113,R,Action Drama,Anchor Bay Films,Renny Harlin,,$12 million,6,"Rupert Friend,Val Kilmer,Andy Garcia,Dean Cain,Emmanuelle Chriqui,Heather Graham",,,
5 Flights Up,1020921,2015-05-08 00:00:00,92,PG-13,Drama,Focus Features,,,N/A,94,"Morgan Freeman,Diane Keaton",,,
5 to 7,162685,2015-04-03 00:00:00,95,R,Romance,IFC,,,N/A,27,"Berenice Marlohe,Anton Yelchin",,,
50 First Dates,120908074,2004-02-13 00:00:00,96,PG-13,Romantic Comedy,Sony / Columbia,Peter Segal,"Jack Giarraputo,Steve Golin,Daniel Lupi, ,(executive)",$75 million,"3,612","Adam Sandler,Drew Barrymore,Rob Schneider,Kevin James*",George Wing,,Teddy Castellucci
50 to 1,1064454,2014-03-21 00:00:00,110,PG-13,Drama,Ten Furlongs,Jim Wilson,Jim Wilson,N/A,133,Skeet Ulrich,Jim Wilson,,
50 Ways of Saying Fabulous,4800,2006-06-02 00:00:00,90,Unrated,Drama,Olive Films,,,N/A,1,,,,
50/50,35014192,2011-09-30 00:00:00,99,R,Comedy / Drama,Summit Entertainment,Jonathan Levine,"Evan Goldberg,Will Reiser, ,(executive),Seth Rogen",$8 million,"2,479","Seth Rogen,Joseph Gordon-Levitt,Anna Kendrick,Bryce Dallas Howard,Anjelica Huston",Will Reiser,,Michael Giacchino
51 Birch Street,84689,2006-10-18 00:00:00,90,Unrated,Documentary,Truly Indie,,,N/A,6,,,,
52 Pick-Up,5186646,1986-11-07 00:00:00,110,R,Unknown,Cannon Films,,,N/A,730,,,,
52 Tuesdays,,2015-04-03 00:00:00,109,Unrated,Drama,Kino Lorber,,,N/A,,,,,
54,16757163,1998-08-28 00:00:00,86,R,Drama,Miramax,Mark Christopher,"Don Carmody, ,(executive producer),Bobby Cohen, ,(executive)",N/A,"1,869","Ryan Phillippe,Salma Hayek,Neve Campbell,Mike Myers,Sela Ward,Breckin Meyer,Justin Bartha*,Mark Ruffalo*",,,Marco Beltrami
56 Up,701278,2013-01-04 00:00:00,144,Unrated,Documentary,First Run,,,N/A,33,,,,
The 5th Quarter,408159,2011-03-25 00:00:00,101,PG-13,Drama,Rocky Mountain Pictures,,,N/A,123,"Ryan Merriman,Aidan Quinn,Andie MacDowell",,,
The 5th Wave,,2016-01-22 00:00:00,112,PG-13,Sci-Fi Action,Sony / Columbia,,,$38 million,"2,908","Nick Robinson,Chloe Moretz,Ron Livingston,Liev Schreiber",,,Henry Jackman
5x2,128752,2005-06-10 00:00:00,90,R,Foreign,ThinkFilm,,,N/A,5,,,,
6 Month Rule,14057,2012-06-01 00:00:00,99,R,Comedy,Secret Identity,,,N/A,3,,,,
6 Souls,,2013-04-05 00:00:00,112,R,Horror Thriller,Radius-TWC,,,N/A,,"Julianne Moore,Jonathan Rhys Meyers,Frances Conroy",,,
6 Years,,2015-08-18 00:00:00,85,Not Yet Rated,Drama,The Orchard,Hannah Fidell,"Jay Duplass,Mark Duplass",N/A,,"Lindsay Burdge,Taissa Farmiga,Joshua Leonard,Ben Rosenfield,Dana Wheeler-Nicholson",Hannah Fidell,,
600 Millas,,TBD,85,R,Drama / Thriller,Unknown,,,N/A,,Tim Roth,,,
The 6th Day,34604280,2000-11-17 00:00:00,124,PG-13,Sci-Fi Action,Sony / Columbia,,,$82 million,"2,516","Arnold Schwarzenegger,Michael Rapaport,Tony Goldwyn,Robert Duvall",,,Trevor Rabin
The 6th Man,14772788,1997-03-28 00:00:00,109,PG-13,Sports Comedy,Buena Vista,Randall Miller,,N/A,"1,231","Kadeem Hardison,Marlon Wayans",,,
7 Boxes,38106,2014-02-07 00:00:00,100,Unrated,Foreign / Action,Breaking Glass Pictures,,,N/A,7,,,,
7 Chinese Brothers,28180,2015-08-28 00:00:00,76,Unrated,Comedy,Screen Media,Bob Byington,,N/A,8,"Olympia Dukakis,Alex Ross Perry,Stephen Root,Jason Schwartzman",Bob Byington,,
7 Dias,16791,2007-08-17 00:00:00,95,PG-13,Foreign,Xenon Pictures,,,N/A,8,,,,
7 Khoon Maaf,270207,2011-02-18 00:00:00,137,Unrated,Foreign,UTV Communications,,,N/A,68,,,,
7 Minutes,,2015-06-26 00:00:00,84,Unrated,Crime Thriller,Starz Media,,,N/A,,"Kris Kristofferson,Jason Ritter",,,
'71,1270847,2015-02-27 00:00:00,99,R,War Drama,Roadside Attractions,,,N/A,121,Jack O'Connell,,,
71 Into the Fire,176638,2010-07-30 00:00:00,120,Unrated,War,JS Media & Entertainment,,,N/A,20,,,,
7500,,TBD,,PG-13,Thriller,CBS Films,,Roy Lee,N/A,,"Leslie Bibb,Ryan Kwanten,Amy Smart,Jamie Chung",,,
7th Street,15629,2003-01-17 00:00:00,71,Unrated,Documentary,Paradise Acres,,,N/A,1,,,,
8 1/2 (re-issue),98760,1999-04-09 00:00:00,138,Unrated,Foreign,Kino,,,N/A,1,,,,
8 1/2 Women,424123,2000-05-26 00:00:00,120,R,Comedy,Lions Gate,,,N/A,30,Toni Collette,,,
8 Films to Die For (2015),,2015-10-16 00:00:00,,Unrated,Horror,After Dark Films,,,N/A,,,,,
8 Heads in a Duffel Bag,3602884,1997-04-18 00:00:00,95,R,Crime Comedy,Orion Pictures,Tom Schulman,,N/A,"1,553","Joe Pesci,David Spade",,,
8 Mile,116750901,2002-11-08 00:00:00,118,R,Music Drama,Universal,Curtis Hanson,Brian Grazer,$41 million,"2,585","Eminem,Brittany Murphy,Kim Basinger,Anthony Mackie*",,,
8 Million Ways to Die,1305114,1986-04-25 00:00:00,115,R,Unknown,TriStar,,,N/A,215,Jeff Bridges,,,James Newton Howard
8 Seconds,19623396,1994-02-25 00:00:00,104,PG-13,Sports Drama,New Line,John G. Avildsen,Michael Shamberg,N/A,838,"Stephen Baldwin,Cynthia Geary,Luke Perry",,,
8 Women,3098776,2002-09-06 00:00:00,103,R,Foreign,Focus Features,,,N/A,85,,,,
800 Bullets,,2004-10-29 00:00:00,124,R,Foreign,TLA Releasing,,,N/A,2,,,,
84 Charing Cross Road,1083486,1987-02-13 00:00:00,100,PG,Unknown,Columbia,,,N/A,24,"Anne Bancroft,Anthony Hopkins,Judi Dench",,,George Fenton
88 Minutes,17213467,2008-04-18 00:00:00,108,R,Thriller,Sony / Columbia,Jon Avnet,"Lawrence Bender,Randall Emmett,George Furla, ,(executive)",N/A,"2,168","Al Pacino,Alicia Witt,Leelee Sobieski",,,Ed Shearmur
8: The Mormon Proposition,100280,2010-06-18 00:00:00,80,R,Documentary,Red Flag Releasing,,,N/A,16,,,,
8MM,36663315,1999-02-26 00:00:00,124,R,Thriller,Sony / Columbia,Joel Schumacher,Gavin Polone,$40 million,"2,370","Nicolas Cage,Joaquin Phoenix,James Gandolfini",Andrew Kevin Walker,Robert Elswit,Mychael Danna
9,31749894,2009-09-09 00:00:00,79,PG-13,Animation,Focus Features,,"Timur Bekmambetov,Tim Burton",$30 million,"2,060","Elijah Wood, ,(Voice),Jennifer Connelly, ,(Voice),Martin Landau ,(Voice),Christopher Plummer, ,(Voice),John C. Reilly ,(Voice)",,,Deborah Lurie
9 1/2 Weeks,6735922,1986-02-21 00:00:00,118,R,Unknown,MGM,,Sidney Kimmel,N/A,28,"Kim Basinger,Mickey Rourke",,,"Randy Newman*, ,(You Can Leave Your Hat On)"
9 Songs,66853,2005-07-22 00:00:00,69,Unrated,Romance,Tartan,Michael Winterbottom,,N/A,3,,,,
9 to 5,103290500,1980-12-19 00:00:00,110,PG,Comedy,Fox,,,N/A,,Lily Tomlin,,,
90 Minutes in Heaven,4842699,2015-09-11 00:00:00,121,PG-13,Drama,Samuel Goldwyn,Michael Polish,,$5 million,899,"Kate Bosworth,Hayden Christensen",Michael Polish,,
95 Miles to Go,3195,2006-04-07 00:00:00,81,R,Comedy,ThinkFilm,,,N/A,2,,,,
976-Evil,2955917,1989-03-24 00:00:00,92,R,Unknown,New Line,,,N/A,251,,Brian Helgeland,,
99 Homes,1411927,2015-09-25 00:00:00,112,R,Thriller,Broad Green Pictures,,,$8 million,691,"Bruce Greenwood,Andrew Garfield,Michael Shannon,Laura Dern",,,
99% - The Occupy Wall Street Collaborative Film,,2013-09-06 00:00:00,97,R,Documentary,Participant Media,,,N/A,,,,,
[Rec] 2,27766,2010-07-09 00:00:00,85,R,Foreign / Horror,Magnolia,,,N/A,7,,,,
The A-Team,77222099,2010-06-11 00:00:00,117,PG-13,Action,Fox,Joe Carnahan,"Ridley Scott, ,(executive),Tony Scott,Alex Young, ,(executive)",$110 million,"3,544","Liam Neeson,Bradley Cooper,Sharlto Copley,Quinton 'Rampage' Jackson,Jessica Biel,Patrick Wilson",Skip Woods,,Alan Silvestri
A.C.O.D.,175705,2013-10-04 00:00:00,88,PG-13,Comedy,The Film Arcade,,Teddy Schwarzman,N/A,42,"Adam Scott,Catherine O'Hara,Richard Jenkins,Clark Duke,Jane Lynch,Amy Poehler,Jessica Alba,Mary Elizabeth Winstead",,,Nick Urata
A.I. Artificial Intelligence,78616689,2001-06-29 00:00:00,145,PG-13,Sci-Fi,Warner Bros.,Steven Spielberg,"Kathleen Kennedy,Steven Spielberg",$100 million,"3,242","Haley Joel Osment,Frances O'Connor,Jude Law,William Hurt,Brendan Gleeson,Clark Gregg*,Robin Williams*, ,(Voice Cameo),Ben Kingsley*, ,(Voice),Chris Rock*, ,(Voice Cameo),Meryl Streep*, ,(Voice)",,,John Williams
Aaja Nachle,484108,2007-11-30 00:00:00,145,Unrated,Foreign,Yash Raj,,,N/A,66,,,,
Aarakshan (Reservation),651096,2011-08-12 00:00:00,,Unrated,Foreign,Reliance Big Pictures,,,N/A,91,,,,
Aashayein (Wishes),,2010-08-27 00:00:00,120,Not Yet Rated,Foreign,Reliance Big Pictures,,,N/A,,,,,
Aatsinki: The Story of Arctic Cowboys,6601,2014-01-24 00:00:00,85,Unrated,Documentary,Argot Pictures,,,N/A,2,,,,
Abandon,10727683,2002-10-18 00:00:00,99,PG-13,Thriller,Paramount,,"Gary Barber,Roger Birnbaum,Lynda Obst,Richard Vane, ,(executive),Edward Zwick",$25 million,"2,347","Katie Holmes,Benjamin Bratt,Zooey Deschanel",,,Clint Mansell
The Abandoned,1331137,2007-02-23 00:00:00,106,R,Horror,After Dark Films,,,N/A,"1,000",,,,
ABC Africa,9075,2002-05-03 00:00:00,83,Unrated,Documentary,New Yorker,,,N/A,1,,,,
The ABC's of Death,,2013-03-08 00:00:00,129,Unrated,Horror,Magnolia,,,N/A,19,,,,
ABCD,,2001-11-30 00:00:00,105,Unrated,Unknown,Eros,,,N/A,38,,,,
ABCD (Any Body Can Dance),222098,2013-02-08 00:00:00,145,Unrated,Foreign,UTV Communications,,,N/A,25,,,,
ABCD (Any Body Can Dance) 2,892133,2015-06-19 00:00:00,154,Unrated,Musical,UTV Communications,Remo D'Souza,,N/A,146,"Varun Dhawan,Prabhu Dheva,Shraddha Kapoor",,,
ABCs of Death 2,7171,2014-10-31 00:00:00,,Unrated,Horror,Magnolia,,,N/A,17,,,,
Abduction,28087155,2011-09-23 00:00:00,106,PG-13,Action,Lionsgate,John Singleton,"Patrick Crowley,Doug Davison,Roy Lee",$35 million,"3,118","Taylor Lautner,Lily Collins,Alfred Molina,Jason Isaacs,Maria Bello,Michael Nyqvist,Sigourney Weaver,Elisabeth Rohm*",,,Ed Shearmur
Abduction: The Megumi Yokota Story,26859,2006-11-24 00:00:00,85,Unrated,Documentary,Sagewood Cinema Ventures,,,N/A,1,,,,
Abel,,TBD,84,Not Yet Rated,Foreign,Lionsgate,Diego Luna,,N/A,,,Diego Luna,,
Aberdeen,65090,2001-08-17 00:00:00,106,Unrated,Unknown,First Run,,,N/A,2,"Stellan Skarsgard,Lena Headey",,,
Abominable,1810,2006-04-14 00:00:00,94,R,Horror,Freestyle Releasing,,,N/A,1,,,,
Abouna,,2004-02-20 00:00:00,84,Unrated,Unknown,Leisure Time,,,N/A,1,,,,
About a Boy,41385278,2002-05-17 00:00:00,100,PG-13,Comedy / Drama,Universal,,"Tim Bevan,Eric Fellner,Nick Hornby",$30 million,"1,756","Hugh Grant,Nicholas Hoult,Toni Collette,Rachel Weisz","Peter Hedges,Nick Hornby,Chris Weitz,Paul Weitz",,
About Adam,159668,2001-05-11 00:00:00,97,R,Romantic Comedy,Miramax,,,N/A,11,Kate Hudson,,,Adrian Johnston
About Alex,,2014-08-08 00:00:00,96,R,Comedy,Screen Media,,,N/A,,"Aubrey Plaza,Max Greenfield,Max Minghella,Jason Ritter,Nate Parker,Maggie Grace,Jane Levy",,,
About Cherry,3003,2012-09-21 00:00:00,102,R,Drama,IFC,,,N/A,3,"James Franco,Heather Graham,Dev Patel",,,
About Elly,470760,2015-04-08 00:00:00,119,Unrated,Drama,Cinema Guild,,,N/A,16,,,,
About Fifty,,2011-11-11 00:00:00,82,Not Yet Rated,Comedy,Screen Media,,,N/A,,,,,
About Last Night (2014),48637684,2014-02-14 00:00:00,100,R,Romantic Comedy,Sony / Screen Gems,Steve Pink,"Will Gluck,Will Packer",$12.5 million,"2,253","Kevin Hart,Michael Ealy,Regina Hall,Joy Bryant,Christopher McDonald,Paula Patton",Leslye Headland,,Marcus Miller
About Last Night...,38702310,1986-07-04 00:00:00,113,R,Romantic Comedy,TriStar,Edward Zwick,,N/A,887,"Rob Lowe,Demi Moore,James Belushi,Elizabeth Perkins","David Mamet*, ,(play)",,
About Ray,,TBD,,Not Yet Rated,Drama,Weinstein Company,Gaby Dellal,"Dorothy Berwin,Peter Saraf,Marc Turtletaub",N/A,,"Naomi Watts,Elle Fanning,Susan Sarandon,Tate Donovan",Nicole Beckwith,,
About Schmidt,65016287,2002-12-13 00:00:00,124,R,Comedy / Drama,New Line,Alexander Payne,Bill Badalato,$30 million,"1,240","Jack Nicholson,Kathy Bates",Alexander Payne,,Rolfe Kent
About Time,15322921,2013-11-01 00:00:00,123,R,Comedy,Universal,Richard Curtis,"Tim Bevan,Eric Fellner",N/A,"1,280","Domhnall Gleeson,Rachel McAdams,Bill Nighy,Tom Hollander",Richard Curtis,,
Above and Below,,2016-04-15 00:00:00,110,Unrated,Documentary,Oscilloscope Pictures,,,N/A,,,,,
Above and Beyond,288751,2015-01-30 00:00:00,87,Unrated,Documentary,International Film Circuit,,,N/A,13,,,,
Above the Law,18869631,1988-04-08 00:00:00,99,R,Action,Warner Bros.,Andrew Davis,,N/A,868,"Steven Seagal,Sharon Stone",,,
Above the Rim,16192320,1994-03-25 00:00:00,98,R,Sports Drama,New Line,,,N/A,891,"Tupac Shakur,Marlon Wayans",,,Marcus Miller
Abraham Lincoln: Vampire Hunter,37519139,2012-06-22 00:00:00,105,R,Horror Thriller,Fox,Timur Bekmambetov,"Timur Bekmambetov,Tim Burton,Seth Grahame-Smith, ,(executive),Simon Kinberg, ,(executive)",$69 million,"3,109","Benjamin Walker,Dominic Cooper,Anthony Mackie,Mary Elizabeth Winstead,Rufus Sewell,Marton Csokas","Seth Grahame-Smith,Simon Kinberg",,Henry Jackman
Absence,1031,2013-07-05 00:00:00,82,Unrated,Thriller,Cinedigm Entertainment,,,N/A,,,,,
Absence of Malice,40716963,1981-11-20 00:00:00,116,PG,Drama / Thriller,Columbia,Sydney Pollack,Sydney Pollack,N/A,994,"Paul Newman,Sally Field",,,
Absolute Beginners,930211,1986-04-18 00:00:00,108,PG-13,Musical,Orion Pictures,,,N/A,4,,Don Macpherson,,
Absolute Power,50068310,1997-02-14 00:00:00,121,R,Crime Thriller,Sony / Columbia,Clint Eastwood,Clint Eastwood,N/A,"2,568","Clint Eastwood,Gene Hackman,Ed Harris,Laura Linney,Scott Glenn,Dennis Haysbert",,,"Clint Eastwood*, ,(songs)"
Absolute Wilson,66217,2006-10-27 00:00:00,109,Unrated,Documentary,New Yorker,,,N/A,3,,,,
Absolutely Anything,,TBD,,Unknown,Unknown,Unknown,,,N/A,,,,,
Absolutely Fabulous: The Movie,,2016-07-22 00:00:00,,Unknown,Comedy,Fox Searchlight,Mandie Fletcher,,N/A,,Jennifer Saunders,Jennifer Saunders,,
Absurdistan,39683,2009-02-06 00:00:00,88,Unrated,Foreign,First Run,,,N/A,3,,,,
Abuse of Weakness,31611,2014-08-15 00:00:00,105,Unrated,Foreign,Strand,,,N/A,5,,,,
The Abyss,54222310,1989-08-11 00:00:00,146,PG-13,Sci-Fi Adventure,Fox,James Cameron,Gale Anne Hurd,N/A,"1,538","Ed Harris,Mary Elizabeth Mastrantonio,Michael Biehn",James Cameron,,Alan Silvestri
The Abyss Special Edition,238737,1993-02-26 00:00:00,171,R,Sci-Fi Adventure,Fox,,,N/A,2,,,,
Accepted,36323505,2006-08-18 00:00:00,90,PG-13,Comedy,Universal,Steve Pink,"Michael Bostick,Tom Shadyac",$23 million,"2,917","Justin Long,Blake Lively,Jonah Hill,Kellan Lutz","Bill Collage,Adam Cooper",,
Accident,17161,2014-05-23 00:00:00,103,Unrated,Drama,Rialto,,,N/A,1,,,,
The Accidental Husband,,N/A,90,PG-13,Romantic Comedy,Yari Film Group,Griffin Dunne,Jason Blum,N/A,,"Uma Thurman,Jeffrey Dean Morgan,Colin Firth,Sam Shepard",,,
The Accidental Tourist,32632093,1988-12-23 00:00:00,121,PG,Romance,Warner Bros.,Lawrence Kasdan,"Michael Grillo,Lawrence Kasdan",N/A,954,"William Hurt,Kathleen Turner,Geena Davis",Lawrence Kasdan,,John Williams
The Accompanist,769983,1993-12-23 00:00:00,110,PG,Foreign,Sony Classics,,,N/A,,,,,
The Accountant,,2016-10-14 00:00:00,,R,Drama,Warner Bros.,Gavin O'Connor,,N/A,,"Ben Affleck,Jon Bernthal,Anna Kendrick,John Lithgow,J.K. Simmons,Jeffrey Tambor",Bill Dubuque,,
The Accused,32078318,1988-10-14 00:00:00,119,R,Drama,Paramount,Jonathan Kaplan,Sherry Lansing,N/A,930,"Kelly McGillis,Jodie Foster",,,
Ace in the Hole,,1951-06-29 00:00:00,111,Unrated,Drama,Paramount,Billy Wilder,Billy Wilder,N/A,,"Kirk Douglas,Jan Sterling,Robert Arthur,Porter Hall","Walter Newman,Lesser Samuels,Billy Wilder",Charles Lang,Hugo Friedhofer
Ace Ventura: Pet Detective,72217396,1994-02-04 00:00:00,87,PG-13,Comedy,Warner Bros.,Tom Shadyac,"Gary Barber, ,(executive),James G. Robinson",$15 million,"1,963","Jim Carrey,Courteney Cox","Jim Carrey,Tom Shadyac",,
Ace Ventura: When Nature Calls,108385533,1995-11-10 00:00:00,94,PG-13,Comedy,Warner Bros.,Steve Oedekerk,"Gary Barber, ,(executive),James G. Robinson",N/A,"2,705","Jim Carrey,Sophie Okonedo*",Steve Oedekerk,,
Aces: Iron Eagle III,2517600,1992-06-12 00:00:00,98,R,Action,New Line,,,N/A,"1,051",,,,
Across the Sea of Time (IMAX),16015639,1995-10-20 00:00:00,51,G,IMAX,Sony Classics,,,N/A,2,,,,
Across the Universe,24343673,2007-09-14 00:00:00,131,PG-13,Musical,Sony (Revolution),Julie Taymor,,N/A,964,"Jim Sturgess,Evan Rachel Wood","Julie Taymor, ,(story)",,Elliot Goldenthal
Act of God,9955,2009-07-31 00:00:00,75,Unrated,Documentary,Zeitgeist,,,N/A,1,,,,
Act of Killing,486919,2013-07-19 00:00:00,115,Unrated,Documentary,Drafthouse,,,N/A,29,,,,
Act of Valor,70012847,2012-02-24 00:00:00,111,R,Thriller,Relativity,,"Jason Clark, ,(executive),Ryan Kavanaugh, ,(executive),Mike McCoy,Tucker Tooley, ,(executive),Scott Waugh",$12 million,"3,053",Roselyn Sanchez,Kurt Johnstad,,Nathan Furst
Action Jackson,20256975,1988-02-12 00:00:00,95,R,Action,Lorimar,Craig R. Baxley,Joel Silver,N/A,"1,249","Carl Weathers,Craig T. Nelson,Sharon Stone",,,Michael Kamen
